node_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
19376,0.4234693,-0.7200298,-0.7747224,0.92392576,-0.12397294,0.934099,-0.48711982,-0.33295527,-1.1762981,1.7543337,-0.058618877,0.38728687,-1.8159555,-0.5658225,0.15501754,0.2531154,-0.554801,0.51686823,0.06736833,0.527969,-0.048620943,0.3488422,-0.028617755,0.19759788,-0.29806733,-0.5432625,-0.7368669,0.0129462965,0.27860427,-0.14214745,0.32744175,0.13003013,0.23287483,-0.015414575,0.057851322,0.16100152,-0.33122963,0.24301067,-0.21305305,0.8818503,-0.36507258,0.50530094,1.1242322,-0.2928738,0.90851754,-0.3308085,0.046973582,0.057951696,0.6715744,-0.15414381,-0.6675676,1.0463784,0.21685173,-0.87128806,-0.5307291,-0.46778014,0.8401781,-0.11418908,-0.29686177,-0.37347412,0.30681574,1.2628657,0.48076797,0.470826
19377,0.22285092,-0.87760055,-0.99544555,-0.4950867,-0.3824016,1.1289327,-0.6972723,0.5662322,-0.5905418,-0.061567556,0.01795655,0.2990307,-0.9918558,-0.9693306,-0.0696651,-0.31910875,0.45769775,0.0024203875,0.7654627,-0.015403834,0.25656208,0.49194717,0.16137764,0.9968861,-0.46071258,1.132522,-0.033322416,-1.3403218,-0.052487005,0.3757912,0.23032157,-0.32388857,-0.98745996,-0.12849791,0.10699035,-0.026820349,0.31328902,0.9692706,0.48855576,0.14251699,-0.58894014,0.29606366,-0.5440537,-0.43633932,-0.15485524,-0.09057296,-0.104250036,0.08362361,-0.8205993,0.107149184,0.6851949,0.1994597,0.05409185,-0.4312526,-1.160882,0.6127738,0.8771121,0.31145212,0.37854975,0.45307225,0.4325945,1.5453528,0.037823554,0.35189223
19378,0.44884786,-1.0527385,-1.0379881,0.07473675,-0.24397855,0.30128783,0.3168083,-0.430341,-0.6192459,0.31697953,0.07307091,0.5861904,-2.0306966,-0.48821294,1.0924668,-0.7597755,0.2311492,0.57214415,0.098600864,0.07840141,-0.3729805,0.5778566,0.323458,-0.4938648,-0.107671775,0.10803807,-0.38238433,-0.33010647,0.055121273,-0.50934905,-0.83415884,-0.7009165,-0.5026023,-0.043412235,-0.31326962,0.13750516,0.18906409,1.045779,-0.06483045,0.8734533,0.09911862,0.62057626,0.42687014,-0.55187154,0.6702897,-1.1496723,0.52483916,-0.18084851,0.42613152,0.39096838,-0.313658,0.24368058,0.46151108,0.0018070554,0.26297656,-0.46527785,0.50794554,-0.99000555,0.9943671,0.07069335,0.04815707,0.29239276,0.017693924,0.6502629
19379,0.5842342,-0.79395276,0.6884793,0.024917327,-0.009143751,-0.070700966,0.28682724,-0.42881712,-1.6195608,-0.007990915,0.067405194,-0.6803932,-0.9971767,-0.36386427,0.39146966,-0.11363412,0.5182322,0.4301062,0.031773373,1.3780423,-0.32799184,-0.08333252,-0.11716474,0.04556123,-0.122887485,-0.24085662,0.0072605675,-0.27071404,-0.27913922,0.5822166,0.87694633,0.4746124,0.2364383,0.053791583,-0.08560215,-0.75645673,0.87310356,1.63236,0.57781196,0.4901146,-0.61553663,-0.06415917,0.8744579,-0.50657976,0.31506753,0.3700458,-0.0073430506,0.8905339,-0.10340865,0.13870618,-0.34245715,0.35864502,-0.5645375,-1.0986022,0.6362486,0.17595534,1.0410796,-0.007971622,0.94387317,-0.6436485,1.0917476,0.9862633,-0.6712948,0.072898336
19380,0.663699,-0.68056875,-0.70610124,-0.08843968,-0.16900711,0.68394744,-0.12373537,-0.1558841,-0.25373793,-0.09664107,1.0147545,0.34577912,-0.56956345,-0.48282915,0.658243,0.84779334,0.92771894,0.31289515,-0.66997254,0.081960775,-0.9072242,0.115282916,-0.04375125,-1.3800743,0.3930891,0.5333049,0.19724242,-0.9684046,-1.0995004,-0.6782517,0.5901843,-0.42653856,-1.0428665,-0.43897843,-0.5683695,-0.39999035,-0.8004099,0.2359753,0.30274907,0.18399386,0.056140956,0.41165376,0.5230381,-0.25195393,1.1326652,-0.33789784,0.5110824,0.018232737,0.06077801,0.24487017,0.7678477,0.43200508,-0.19411565,-0.576304,0.40939555,0.24747282,1.3299785,0.31453374,0.21478778,-0.43172422,0.48295254,0.6413097,-0.37901068,0.13216573
19381,1.2404923,-0.84034884,-1.2500137,0.3699209,0.31623918,0.86913645,-1.2902354,-0.5381739,-0.66085196,0.2587149,0.6526957,-0.094165586,-0.28849053,-0.3097284,0.6688065,-0.56887066,0.21016274,0.25516808,-0.016112627,0.1842713,-0.8659593,0.59642667,-1.0008868,-0.7563907,-0.054136265,-0.908086,-0.5841117,-0.53344274,-0.7536446,0.9874565,-0.9733639,-0.7527716,-0.24212548,0.49131072,0.6912201,0.094848685,0.8027028,-0.30590132,0.6080149,0.06570632,-0.116549484,0.18145911,0.92516845,-0.59152627,0.14879772,0.1439955,0.32169122,0.42273167,0.23548985,-0.45022914,-0.15391757,0.31124952,-0.000518195,-0.4658994,0.04690815,-0.2531172,0.63328606,0.2277778,-0.26136324,-0.91448087,0.30291876,1.0930037,0.18370172,1.0439144
19382,1.0865437,0.2346899,-0.9932882,-0.20361127,-0.45755374,0.82194996,-0.6098098,-0.19879521,-1.0238942,0.43179175,0.35742235,0.76837695,-1.0345184,-0.3324635,-0.38289103,-0.5252653,1.4180502,0.10152553,-0.07259446,0.49547535,-0.41574514,-0.6778597,0.56303686,-0.5667239,-0.29213485,0.08685129,0.826233,-0.01869425,-0.73833555,0.054934822,-0.37907183,-0.15344492,0.24536002,0.15431722,0.9533264,0.47327068,0.11983974,0.8351549,-0.025970373,-0.1400213,-0.1775974,0.38707277,0.5071937,0.48938233,0.36202052,0.044255365,-0.3334643,-0.0030099999,-1.0501301,-0.28980747,0.6069046,0.49721628,0.3309474,-1.0337968,0.08849207,0.23130615,0.81827974,-1.0669767,0.8063597,-1.0170317,1.0843707,-0.049158577,-1.01906,-0.22536393
19383,-0.26266563,-1.3839499,-1.2641768,0.0074823163,-0.57774436,0.6145366,-0.05329388,-0.22313969,-1.0469435,0.88767695,0.12620021,-0.028806094,-0.75679046,-0.28639364,-0.26672143,-0.25710547,0.20115408,0.44750324,-0.4822753,-0.887072,-0.21648398,0.0032291715,-0.09204315,-0.72245497,-0.3606456,-0.6022498,-0.433434,-1.2541212,-0.95893884,-0.15092987,-0.8761265,0.35531133,-0.5056142,0.6595802,-0.45145023,-0.09779206,0.22147965,0.18391976,0.67775184,0.39327618,-0.33728233,0.21567464,0.089753576,-0.12983267,0.35732123,-0.5326821,-0.4687753,0.31716615,0.03255878,-0.25018817,-0.67332655,1.3563656,-0.3302923,0.26572168,0.70810246,0.21474859,1.0661392,-0.5882308,0.2859997,0.9192625,1.0349731,0.062275145,0.14940964,0.5307747
19384,0.8310597,-0.9897,-0.99790406,0.11785707,-0.076324806,1.0309936,0.2734247,0.4258606,-1.0647292,0.06652839,0.3797008,-0.55252093,-1.2567277,0.0362024,1.0388954,0.21860488,0.4580855,-0.21663229,-0.2451814,0.2876407,-0.28430593,-0.0706054,-0.48887017,-0.78989375,0.14059031,0.20548928,-0.4222426,-0.524193,0.0023940536,0.0013130141,-1.0422181,-0.4989703,-0.65041083,-0.37463054,-0.168601,0.8278413,-0.18669093,0.96431315,0.17568783,0.14784557,0.10375403,-0.01878767,-0.09409168,-0.40006343,0.69026434,-0.9462674,-0.5007498,0.45852008,-0.16653171,0.33089736,1.0381722,0.46578735,-0.09805802,-0.27124193,-0.4122906,0.22243871,1.2498534,-0.65694106,0.10483604,0.93830925,0.26601607,0.9539903,0.103384785,-0.41254744
19385,-0.39953187,-0.19759902,-0.39637384,-0.29703507,-0.56562793,1.1535791,-1.2042118,0.8107779,-0.35170457,0.55578566,0.47294992,0.83037513,-1.0737767,-0.28867742,0.5739511,-0.1319484,0.29697278,0.84625536,-0.4075602,1.2455591,-0.48977062,0.061362844,-0.7174551,0.13837887,0.048008915,-0.31265187,-0.15737303,-1.1773763,0.2822732,0.1456133,-0.28747472,0.031138308,-1.2050333,-0.30167714,0.076175354,-0.7956114,-0.46564773,0.6216921,0.2102577,0.43375108,-0.34315503,-0.412237,0.20383877,0.5726195,0.1494217,0.1373262,0.14009552,-0.44337308,-0.04249882,-0.75024563,0.5431266,0.72771436,-0.14375928,-0.119332135,0.31744474,0.83343893,0.1663557,-2.1589515,0.44665256,-0.8002317,0.9603536,0.07658698,-0.6071806,0.18357565
19386,1.8022212,-0.39613143,-0.7036535,-0.6439873,-0.2953933,-0.12456294,-0.5664539,-0.17752455,-0.78988546,0.48740914,-0.06115766,-0.27517408,-0.9651516,-1.6018387,0.305022,0.17013264,-0.18355739,0.6901216,-0.3250704,0.8492086,-1.375707,0.08758166,-0.03356136,-0.7200964,0.9479912,-0.50829315,-0.31160527,0.012361558,-0.98930657,0.30911654,0.06174166,-0.5101128,0.61890864,0.050037768,0.24813871,-0.046889063,0.5571435,0.08330509,1.0422443,0.117361434,-0.074935086,0.0019651137,0.31663063,-0.3628357,0.5602886,-0.45959768,0.5266997,0.4968381,-0.98305094,0.022906957,0.33618486,0.27261195,0.29871273,0.03125743,0.21643648,0.1941279,0.46538502,-1.5240026,1.0722497,0.08696449,0.14092642,0.24154067,0.3303618,0.27285814
19387,0.64797705,-0.64939356,-0.58155715,-1.7758287,0.20383658,1.3619384,-0.010374029,0.14177434,-0.67932236,-0.1011585,-0.043843105,-0.51832277,-0.41140395,-0.53217155,0.20886025,-0.16085444,-0.408195,0.8760489,-0.6605697,0.7086686,0.26954263,-0.34239978,-0.7294345,-0.2889025,1.1424395,0.25729075,0.32351318,-0.50917846,-0.7098512,-0.380031,-0.22147521,-0.3678302,-0.5302675,0.5453453,-0.70845467,-0.4535069,-0.9273294,0.2662959,0.4151126,0.48005173,0.23624979,0.4665924,-0.09903908,-0.8286844,0.8023769,1.0255743,-0.57551986,0.24305338,-0.37535334,-1.016878,0.7194972,0.52034587,-0.24797313,-1.0213324,0.6065028,0.27749163,0.8919585,-0.71375453,0.21642907,-0.35683167,0.48752075,0.18042284,0.9059814,0.11353581
19388,0.3321187,-0.6143317,-0.95051336,-0.31013775,0.67993945,0.002443451,-0.24569497,0.683959,-0.63903487,0.28397688,0.120968014,-0.56899804,-0.8761367,-1.1077384,-0.55415696,0.45956758,-0.034332793,0.5494266,0.48560137,1.004985,-0.7546594,0.80173767,-0.093808435,-1.0339652,-0.8310673,0.23413423,0.32034844,-0.6161998,-0.010615059,-0.80234873,-0.4967904,-0.12271215,0.68474215,0.26194426,-0.6083806,0.5982205,0.36475956,0.27642033,0.6322402,0.71652764,-0.5855936,-0.42437607,-0.32127547,0.15394087,0.21790718,-0.24599525,-0.5087651,-0.21193053,-0.56615144,-0.12429378,0.31857806,0.6377534,0.6342422,-1.4350572,0.5269066,0.34477773,1.3021479,-0.2804603,0.9492765,-0.0512209,1.0562768,0.15553004,-0.19000046,0.41824505
19389,0.29453275,-0.95125645,-0.21036181,0.12718816,0.27488294,0.658313,-0.8618352,-0.21899207,-0.95662844,-0.52312994,0.83878446,0.021675218,-0.91427505,-0.26983643,1.009132,-0.3876063,-0.67378116,1.4349612,-0.28808486,-0.48311275,0.33991235,-0.06891724,0.34183308,-0.5442432,0.15025426,0.5775012,0.25749937,-1.0098722,-0.19509485,-0.12616798,0.69081753,0.16108136,-0.7633136,-0.077753775,0.5001783,0.28658763,0.43143803,0.0020071007,0.0056871506,0.6618382,-0.47617298,0.6701494,0.31831738,-0.7290058,0.25535005,-1.2052759,-0.27205482,-1.0010487,0.44865492,-0.1869035,0.07906581,0.6662514,-0.7642372,-1.4261009,0.27797687,0.05928748,-0.3792868,-0.22631024,0.1120209,0.37838933,1.0244709,0.686851,-0.6008119,0.6186572
19390,1.1983191,-0.90980273,-0.029106947,-0.72583175,-0.05371476,0.5937346,-0.13745289,0.42269534,-1.0681089,0.8708512,0.3036611,-0.06035815,-0.71540385,-0.7632204,-0.915329,-0.10627683,0.1679098,0.33489078,-0.18932681,0.17956196,-0.42421362,0.3431259,-0.42162576,0.20405583,-0.42477182,0.5510237,-0.28745613,0.29582307,0.8968818,0.8189133,-0.11644663,0.34689233,-0.17169915,0.67480105,0.6090982,0.45094436,0.5800836,0.26755026,0.7651403,1.2679853,0.77472055,-0.18040502,-0.32197353,-1.1051092,0.06473645,-0.36912882,0.40359852,0.484522,0.19747366,-0.08835801,-0.4924641,1.0283711,0.18224102,0.1505948,-0.14004847,0.537107,0.086597264,-0.87562156,0.121566184,0.022828706,1.4974493,0.80394053,-0.20145456,1.0790342
19391,0.69967276,-0.25787356,-1.0167261,-0.08488238,0.1466743,0.26765501,0.099163905,-0.24970068,-0.86683,-0.07380535,0.47766033,-0.5213507,-0.39013794,-1.5895221,0.122308604,0.7611632,0.4066999,0.7763764,0.16830406,0.4748431,-0.2747544,-0.79721403,-0.061350804,-0.06496166,0.041764855,0.039348304,0.34199697,-0.47247815,0.1960055,0.040586647,0.25521213,0.8935232,-1.2224585,-0.17577188,-0.27091464,-0.10242767,0.6915658,0.32355806,0.85915303,0.087399155,-0.8973209,-0.015697697,0.58212686,-0.30659285,0.6970662,-0.72633636,1.1922451,0.7643132,0.07936195,-0.22648418,-0.3215546,-0.38705367,-0.7827156,-0.5453198,-0.28611255,0.5700816,1.5162247,-1.1008215,0.6659759,0.06585043,-0.22288999,1.1445639,0.11831523,-0.3856848
19392,0.14225625,0.37541807,-0.6928858,-0.35186562,-0.42378044,1.4173363,-0.8291628,-1.1497325,-0.22574422,0.8740134,0.31911498,-0.405406,-0.6224474,-0.67068976,0.45850238,0.21979867,-1.0396926,0.94823897,-0.23566729,1.0119061,-0.86669785,-0.67432696,-0.5678669,-0.0650712,0.51203245,0.62902504,-0.11214412,-1.1339161,0.5465678,0.07958968,0.5534874,-0.10990412,0.14407535,0.15973775,0.2457035,-0.0049020457,0.69861495,0.039491925,0.19027856,-0.33563346,-0.6403799,-0.05688199,0.8080351,0.16118595,0.33449334,-0.43106428,0.1740906,0.2597472,-0.5231545,0.50075644,-0.03547136,1.0149375,-0.3795314,-0.5768906,0.644009,-0.07615562,0.5631062,-0.7196152,1.1383215,-0.84243697,1.0132506,0.018936766,-0.25734413,-0.32256362
19393,0.31337473,-0.9282519,-1.505908,-0.78078485,-0.29256424,0.4572378,0.35711685,-0.3934797,-1.1385113,-0.64878243,0.553742,-0.17592022,-1.0186371,-0.066809714,0.20481619,-0.36931002,0.20799623,0.06255269,0.3789454,-0.0043762513,0.14584577,-0.21770993,-0.28850895,-0.36920378,0.30586824,-0.32547414,-0.042803165,0.045870252,-0.44125417,0.38773227,-0.22880535,0.29090768,-0.06049355,-0.0077644354,-0.09635603,-0.2129756,1.1867398,0.7897624,-0.09755714,0.3771611,-0.18741308,-1.0900548,0.7103791,0.46337005,-0.17507936,-0.63488734,-0.83282465,0.9923564,0.4047575,-0.9545434,0.3542584,0.6346918,-0.10016678,-0.6688831,0.07805293,0.30952796,0.70913094,-0.6503156,-0.03751049,0.28756112,1.2443231,1.1807775,0.6023016,0.16393761
19394,0.1308479,-0.7655599,-0.1860975,0.004970264,-0.47791022,1.2975827,-0.21828662,-0.34130448,-1.0219021,0.45879346,-0.24920666,-0.11504185,-0.26700073,-1.1832535,0.781906,0.015043271,0.55121154,-0.13582848,-0.6806289,1.2498511,-0.03018948,-1.2325408,-0.31875125,-0.4534637,0.3400439,-0.056690466,-0.013348015,-1.0943754,0.42528746,-0.41914317,-0.27956715,-0.07924826,-0.44923148,0.13738249,0.36832884,0.50964737,0.05194358,-0.26574418,0.8294022,0.4130501,-0.09199921,0.443375,-0.2056341,-0.37535936,0.17282264,-0.8487998,-0.55739117,-0.5546692,-0.95758957,0.46905264,0.06360764,0.16633044,0.5624168,-0.5673199,0.89431727,0.6057218,0.6399266,-0.27525377,0.570972,-0.034888864,0.23954207,-0.3519486,0.52738434,0.9749274
19395,0.02181024,-0.83522314,-0.107140176,-1.2388021,-0.024056561,0.8463937,-0.13979612,-0.085582994,-0.5222678,0.9253822,-0.1490993,0.06071663,-0.9399256,-0.95054954,-0.556331,-0.22543332,-0.09292305,0.9247517,-0.020010898,0.7550814,-0.59936935,-0.57548743,-0.10919692,-0.8212116,0.36353263,-0.5321614,0.49332532,-0.774114,-0.1903452,-0.48633957,0.19011123,0.3023938,-0.062803864,1.4267539,0.36241823,-0.4661488,0.8206914,0.21666789,0.22412191,0.04782824,0.29998702,-1.3474141,0.4863344,-1.0724636,0.5770709,-0.47923917,-0.13173951,0.74476624,-0.4029379,-0.43896052,0.33609492,1.1452748,-0.2385505,-0.10334578,-1.0373605,-0.5167198,0.3363093,-0.3562188,0.19244114,-0.4315828,0.74824977,0.8397352,0.00087622175,0.40076113
19396,1.1316687,-0.70990545,-0.65882355,-0.5177703,-0.32867908,0.9190584,-0.48236263,0.027929945,-0.9433363,0.13606521,0.70920384,0.5091145,-0.16786073,-0.94256425,0.36116213,0.29989505,0.8997512,0.32762122,0.7884682,1.2480358,-0.19015408,0.27035642,-0.004725093,-0.1228987,-0.1681556,-0.62236303,0.2417283,-0.257171,-0.334388,-1.0526285,0.12223314,-0.13603668,0.5832184,-0.03902478,0.03572708,0.350337,0.51369464,0.294691,-0.4134376,0.6224735,0.07750172,0.06872855,0.82376534,-0.39275342,0.9379377,0.0030532253,0.84305555,-0.0084753195,-0.81735486,0.020155398,0.7399038,0.0057971776,-0.27254122,-1.0676998,-1.1713171,0.1693738,-0.43191642,-0.370038,0.68480784,-0.47795781,1.3935817,0.7194789,0.9069671,0.2945448
19397,1.0679642,-0.52311707,-1.0145324,-0.16094206,-0.76114666,0.9580009,0.07683859,0.1976899,0.13100071,-0.5311712,-0.19877286,-0.045494474,-0.72134465,-0.46417013,0.3427142,-0.21436678,0.24476758,1.1034626,-0.5656762,0.8086578,-0.07728333,-0.69979763,-1.0945626,-0.69322217,-0.17938769,0.3374443,-0.8237063,-0.35797137,0.29548207,0.093495466,0.12074928,-0.1196161,-0.19600762,0.3821779,0.85389185,-0.096904635,0.19236347,0.54175144,0.43271053,0.8062255,0.06324456,0.45495927,0.018007651,-0.32731807,0.07738719,0.89016664,-0.7201169,0.61930794,-1.1711121,-0.1637283,-0.8728772,0.32572502,-0.20001565,0.124906234,0.25554207,-0.11932952,0.30544302,0.21991307,0.3821633,-0.15176035,1.6778246,0.63940674,0.45314404,0.4090888
19398,0.9431874,-0.769659,-0.7353582,-0.6379927,-0.20650868,1.12045,0.19970797,-0.6211545,-1.1616386,0.03179963,0.5368446,0.73557156,-1.3671895,-0.9386466,0.034967218,-0.20552012,0.5535227,0.5236731,-0.5002738,0.05645017,-0.84823006,0.071318254,-0.14866959,-0.44901174,-0.8575817,-0.06363208,0.1063291,-0.6017194,-0.14577807,1.3858054,-0.5810856,-0.94684666,-0.07632785,-0.11344406,-0.5448008,-0.335687,-0.25482917,0.23348573,0.4239751,-0.18240179,-0.67631733,-0.765864,0.22817455,-0.6186114,-0.18190107,0.8660067,1.0053157,0.39400396,0.15872483,-0.21376152,0.08041484,1.1959789,-0.56646717,-0.3065606,0.08998796,0.8676471,0.6666984,0.032115605,0.629773,0.033898495,-0.385037,0.64345413,0.9684132,0.90181035
19399,1.1211606,-0.5810115,-1.125285,-0.1634584,-0.84214735,1.0393858,0.008381183,0.22154267,0.09297362,-0.5355186,-0.19429955,-0.061849296,-0.8069462,-0.5223413,0.33955058,-0.2113871,0.25982368,1.1954559,-0.63931495,0.8610088,-0.049753837,-0.74149525,-1.2026539,-0.733179,-0.22307688,0.31633407,-0.85810065,-0.37500557,0.32205373,0.082418635,0.13837487,-0.15036434,-0.21386544,0.4469245,0.9070874,-0.1259925,0.20441455,0.57892466,0.49134064,0.9333234,0.061066568,0.4604183,0.012248654,-0.33408657,0.108217955,0.9019519,-0.73510325,0.6421276,-1.2393869,-0.14536308,-0.97318804,0.33847558,-0.21198651,0.17438096,0.21423946,-0.121203765,0.30071393,0.23991844,0.45240587,-0.13893531,1.8039238,0.66510516,0.43357533,0.45972964
19400,1.6488979,-0.27595636,-1.071996,-0.6849801,-0.08562636,0.19815147,0.009959893,-0.85809815,-1.6618658,0.30417845,0.29272583,0.3821098,-1.670408,-1.0024909,-0.3091556,-0.0667545,0.76329666,0.27963448,0.5868247,-0.06328654,-0.3427368,0.04206835,-0.35269567,0.12986486,-0.4487161,0.33276075,0.7826997,-0.1897277,0.22799166,0.22278991,-0.47516313,-0.9160615,0.21907273,0.57243484,0.056425184,0.17366451,-0.20095895,-0.16970964,0.51706505,-0.51794624,-0.4907984,-0.19157942,0.26666427,-0.7858136,-0.33931914,0.03544646,0.98046035,0.3758408,0.19937997,-0.2832114,0.73141205,0.74365,-0.811499,-0.5841364,0.013585086,0.038300235,0.37254485,0.44737336,0.34672293,0.38026607,0.47473964,1.1611844,0.8900064,1.0665544
19401,1.3823835,-0.18503942,-1.0550696,-0.73112607,0.011167453,-0.1898366,-0.35394123,-0.83604735,-1.7571837,0.33517703,0.34911886,0.338838,-1.8305272,-0.6979095,-0.28722125,-0.2806585,0.87657267,0.32967237,0.62596405,-0.25241002,0.1091951,-0.11632922,-0.75067675,0.43990842,-0.26746434,0.57633007,0.72321755,-0.3630783,0.32596055,-0.37182096,-0.22791515,-0.9362639,0.0021072805,0.14449649,-0.09718059,0.40666527,-0.26524058,-0.18926765,0.22157139,-0.5723026,-0.5932042,0.09877407,0.31787005,-0.32490423,-0.13104509,-0.084911145,0.91480464,-0.1457973,0.13334571,-0.14898308,0.691249,0.85844725,-0.28346837,-0.5705934,-0.28696707,-0.3187643,0.08032622,0.20643556,-0.09048288,0.3503387,1.0528234,0.9852305,0.3473128,1.0271062
19402,0.5308938,-0.64275694,-0.20507462,-0.19905698,-0.16952686,1.0098398,0.65683854,0.049849425,-0.24148545,1.0423391,0.72766167,1.3860736,-0.45159322,-0.6127556,0.09916193,0.40020248,0.7089459,0.81947726,0.031465,1.0067352,-0.4130988,-0.79770106,-0.069461346,-0.5658952,-0.14877889,0.1894694,0.72040355,-0.44718614,0.25466704,0.14599016,0.21957609,0.13977124,-0.0030086397,0.15297283,-0.046801742,0.448448,0.3371342,1.1008294,1.1180984,0.47508663,-1.1913613,-0.1344447,-0.3681264,-0.8520232,0.9973464,-0.25222948,-1.2989868,0.3449869,-0.3428878,0.67419124,-0.6251582,0.52485687,-0.24456924,-0.7841708,0.6301889,0.3066044,0.13662557,0.55582494,0.37008372,-0.8641337,1.130703,0.25417078,0.22366071,0.7050504
19403,0.52009517,-0.2680392,-1.2322056,-0.59569013,-0.5547828,0.7629043,0.20744717,-0.49139667,-0.15999705,0.19935064,0.521669,0.3218461,-0.86515903,-2.0372674,0.101962075,0.6740161,0.57203627,1.0314658,0.4638576,0.6778654,0.5594427,-0.05556125,-0.11537404,-0.06287576,-0.8141201,-0.111842975,0.23577791,-0.17787975,-0.5523609,-0.37059388,0.232641,-0.2762366,-0.82231325,1.0370762,0.26489237,0.008237486,0.9435933,0.23288336,0.10932942,0.13064432,-1.1406504,0.013657186,0.61166334,-0.6186025,1.032131,-0.113903426,-0.2778332,0.48891744,0.07910027,-0.48061416,1.0872648,0.09861203,-0.3872829,0.03445352,-0.34197786,-0.35176158,-0.37830222,0.23982245,0.64243394,-0.08073506,1.8455197,-0.3117789,-0.44244397,0.62980455
19404,0.9644491,0.4311467,-0.47854796,-1.1507864,0.23710912,0.10164313,-0.30557537,0.035853397,-2.0845625,0.31685838,-0.04071841,1.0541077,-0.9473744,0.26531336,0.111034945,-0.12168777,0.23262125,0.17548232,-0.07477768,0.5748362,-0.41113484,-0.43331987,0.6516624,-0.67251635,0.3201436,-0.19113624,-1.0854756,0.15835084,0.02902382,-0.0817395,0.049732685,0.43934265,-0.31737804,0.78923005,-0.89566773,-0.085521944,0.28320965,0.30700803,1.1851668,0.38571647,0.44834232,0.05399693,-0.11876133,-0.5412747,0.82753843,-0.6996942,0.3282218,-0.083284914,-0.2799127,-1.0534835,-0.06835978,0.42324317,0.511635,-0.5945794,0.27561077,-0.09472012,0.3498282,0.33125523,0.464977,0.020374717,0.77450114,1.4965309,-0.49936163,0.89254045
19405,1.6124023,-0.7003502,0.25021517,0.096645296,0.7255359,1.2591478,0.451717,-0.7997402,-0.6001568,0.86285037,0.60958654,-0.22763205,-2.120921,-1.0076545,0.6914299,-0.19626448,-0.19290027,0.35764283,-0.436195,0.70428544,-0.54048884,-0.36061916,-0.43933165,-0.29928538,0.29904014,-0.109724924,-0.27331674,-0.4514854,-0.73187256,0.63088346,-0.44260347,0.59390205,-0.6212766,0.27774757,0.8228633,0.42755863,0.36462787,0.5059745,-0.07262858,0.24569064,-0.2783947,0.3247999,0.060033932,-0.111214735,0.032576326,-0.24879485,-0.6128165,0.6610679,0.10645028,-0.0938467,0.2371671,0.14835685,0.40570286,-0.52373445,-0.009551815,0.0735141,0.34440976,-0.19167268,1.0311059,0.8092606,-0.034006286,0.5085489,0.008700367,1.1660395
19406,0.66413695,0.1703744,0.061021246,-0.8526067,-0.1760364,0.9304482,-0.9135305,0.4018734,-0.5632565,0.2683722,0.4553336,1.0036919,-0.5250423,-0.2975387,0.6625125,-0.58181363,0.79982805,0.112298645,-0.08864385,-0.36187774,-0.28206503,0.2991906,-0.7119743,-0.47968885,-0.16963057,0.11178738,0.021391742,-0.38717225,-1.0191244,0.107010394,0.8158174,-0.31168628,0.06743887,0.85454124,-0.2853147,0.015827196,-1.1802622,0.7096844,0.18806799,0.96931094,-0.13111666,-0.051138658,-0.11873756,-0.31736302,1.0510056,0.09877653,0.5111455,0.272942,0.10449492,0.42423317,0.6741206,0.6209913,-0.1647538,-1.4980993,0.7613434,-0.56654733,0.69964266,-0.90835965,0.08811566,-0.7245523,0.70036614,1.5379589,-0.12471319,0.86987936
19407,1.2801352,-0.6217696,-0.32215592,-0.7021284,-0.30732766,0.6209864,-0.23696625,0.08851598,-0.6841256,-0.17342506,0.24160968,1.1741596,-0.7938708,-1.2801591,0.121976554,0.12736855,-0.16692644,-0.12661998,-1.100696,-0.26015446,-0.61378723,-0.2333223,-0.86151195,-0.6583112,-0.8547266,-0.101432435,0.56089526,-0.22805464,0.27640375,0.4360461,0.21315002,0.2545026,-1.3439838,-0.5240072,0.30384904,-0.33357966,0.36194366,0.49866965,1.019879,-0.5543829,-0.5290986,1.0318165,0.43051276,-1.3362194,0.07536977,0.885917,-0.04621225,-0.026193127,0.057182204,-0.048395395,0.016367923,1.0199039,0.15884453,-0.73578227,0.408379,-0.21023908,0.22098252,-0.5251984,0.16612297,-0.46714982,0.6069409,0.5054399,-0.7650494,0.5717165
